"User ID","Gender","Age","EstimatedSalary","Purchased"
"486397125","Male","28","99000","1"
"152874936","Male","22","34000","0"
"394162578","Female","32","70000","0"
"967285314","Female","27","72000","1"
"528743169","Male","25","71000","1"
"316459827","Male","23","54000","0"
"845617293","Male","32","129000","1"
"719238456","Female","59","34000","1"
"683574921","Male","24","50000","0"
"271986345","Female","24","79000","1"
"452361789","Female","23","104000","1"
"598427613","Male","22","29000","1"
"364195278","Female","31","47000","1"
"827653149","Female","25","88000","1"
"196842735","Male","24","71000","0"
"731924856","Female","20","26000","0"
"549618372","Male","33","46000","0"
"835276941","Female","32","83000","1"
"372149685","Male","34","73000","1"
"468753219","Male","18","104000","0"
"915482367","Female","22","29000","1"
"287365194","Female","28","47000","0"
"653917824","Male","26","88000","1"
"741628953","Male","30","71000","0"
"598734612","Female","39","26000","1"
"312546789","Male","33","46000","0"
"469781325","Female","45","83000","0"
"258963471","Male","46","73000","1"
"837154926","Male","19","19000","0"
"124689753","Male","35","20000","0"
"936257418","Female","26","43000","0"
"573491682","Female","27","57000","0"
"485326197","Male","19","76000","0"
"219748365","Male","27","58000","0"
"678915234","Female","27","84000","0"
"351284679","Female","32","150000","1"
"947362518","Male","25","33000","0"
"568197342","Female","35","65000","0"
"492538716","Female","26","80000","0"
"726413859","Female","26","52000","0"
"831975624","Male","20","86000","0"
"354682197","Male","32","18000","0"
"679241583","Male","18","82000","0"
"215896347","Male","29","80000","0"
"983457261","Male","47","25000","1"
"467213985","Male","45","26000","1"
"518639724","Male","46","28000","1"
"694728315","Female","48","29000","1"
"352174896","Male","45","22000","1"
"946385172","Female","47","49000","1"
"871592643","Male","48","41000","1"
"259347618","Female","45","22000","1"
"614826359","Male","46","23000","1"
"387951426","Male","47","20000","1"
"732468951","Male","49","28000","1"
"594713268","Female","47","30000","1"
"821635794","Male","29","43000","0"
"469287513","Male","31","18000","0"
"158943672","Male","31","74000","0"
"273516984","Female","27","137000","1"
"845629137","Female","21","16000","0"
"693174825","Female","28","44000","0"
"512398467","Male","27","90000","0"
"786345291","Male","35","27000","0"
"937861254","Female","33","28000","0"
"251734986","Male","30","49000","0"
"348956172","Female","26","72000","0"
"619482357","Female","27","31000","0"
"457213869","Female","27","17000","0"
"832569714","Female","33","51000","0"
"564197238","Male","35","108000","0"
"928345617","Male","30","15000","0"
"173826945","Female","28","84000","0"
"495671382","Male","23","20000","0"
"267538194","Male","25","79000","0"
"359142876","Female","27","54000","0"
"648957213","Male","30","135000","1"
"721683549","Female","31","89000","0"
"814295763","Female","24","32000","0"
"536714982","Female","18","44000","0"
"982536471","Female","29","83000","0"
"476928315","Female","35","23000","0"
"391457628","Female","27","58000","0"
"628371594","Female","24","55000","0"
"159684237","Female","23","48000","0"
"845213769","Male","28","79000","0"
"732596148","Male","22","18000","0"
"617348925","Female","32","117000","0"
"593172486","Male","27","20000","0"
"481965237","Male","25","87000","0"
"254739681","Female","23","66000","0"
"769824315","Male","32","120000","1"
"438257196","Female","59","83000","0"
"916483572","Male","24","58000","0"
"251679834","Male","24","19000","0"
"635418927","Female","23","82000","0"
"827953461","Female","22","63000","0"
"194762583","Female","31","68000","0"
"572341698","Male","25","80000","0"
"386795124","Female","24","27000","0"
"943216875","Female","20","23000","0"
"751984362","Female","33","113000","0"
"268573419","Male","32","18000","0"
"519647283","Male","34","112000","1"
"437821596","Male","18","52000","0"
"682359147","Female","22","27000","0"
"954162738","Female","28","87000","0"
"326798415","Female","26","17000","0"
"578214963","Male","30","80000","0"
"149356872","Male","39","42000","0"
"291487356","Male","20","49000","0"
"643925718","Male","35","88000","0"
"785631294","Female","30","62000","0"
"472859631","Female","31","118000","1"
"136274589","Male","24","55000","0"
"598316247","Female","28","85000","0"
"827495361","Male","26","81000","0"
"315682974","Male","35","50000","0"
"964137825","Male","22","81000","0"
"729548613","Female","30","116000","0"
"841963257","Male","26","15000","0"
"673215984","Female","29","28000","0"
"548796132","Female","29","83000","0"
"392481576","Female","35","44000","0"
"156327498","Female","35","25000","0"
"934568721","Male","28","123000","1"
"287149635","Male","35","73000","0"
"615932847","Female","28","37000","0"
"479856213","Male","27","88000","0"
"362714589","Male","28","59000","0"
"814295763","Female","32","86000","0"
"536714982","Female","33","149000","1"
"982536471","Female","19","21000","0"
"476928315","Male","21","72000","0"
"391457628","Female","26","35000","0"
"628371594","Male","27","89000","0"
"159684237","Male","26","86000","0"
"845213769","Female","38","80000","0"
"732596148","Female","39","71000","0"
"617348925","Female","37","71000","0"
"593172486","Male","38","61000","0"
"481965237","Male","37","55000","0"
"254739681","Male","42","80000","0"
"769824315","Male","40","57000","0"
"438257196","Male","35","75000","0"
"916483572","Male","36","52000","0"
"251679834","Male","40","59000","0"
"635418927","Male","41","59000","0"
"827953461","Female","36","75000","0"
"194762583","Male","37","72000","0"
"572341698","Female","40","75000","0"
"386795124","Male","35","53000","0"
"943216875","Female","41","51000","0"
"751984362","Female","39","61000","0"
"268573419","Male","42","65000","0"
"519647283","Male","26","32000","0"
"437821596","Male","30","17000","0"
"682359147","Female","26","84000","0"
"954162738","Male","31","58000","0"
"326798415","Male","33","31000","0"
"578214963","Male","30","87000","0"
"149356872","Female","21","68000","0"
"291487356","Female","28","55000","0"
"643925718","Male","23","63000","0"
"785631294","Female","20","82000","0"
"472859631","Male","30","107000","1"
"136274589","Female","28","59000","0"
"598316247","Male","19","25000","0"
"827495361","Male","19","85000","0"
"315682974","Female","18","68000","0"
"964137825","Male","35","59000","0"
"729548613","Male","30","89000","0"
"841963257","Female","34","25000","0"
"673215984","Female","24","89000","0"
"548796132","Female","27","96000","1"
"392481576","Female","41","30000","0"
"156327498","Male","29","61000","0"
"934568721","Male","20","74000","0"
"287149635","Female","26","15000","0"
"615932847","Male","41","45000","0"
"479856213","Male","31","76000","0"
"362714589","Female","36","50000","0"
"15624510","Male","40","47000","0"
"15810944","Female","31","15000","0"
"15668575","Male","46","59000","0"
"15603246","Male","29","75000","0"
"15804002","Male","26","30000","0"
"15728773","Female","32","135000","1"
"15598044","Male","32","100000","1"
"15694829","Male","25","90000","0"
"15600575","Female","37","33000","0"
"15727311","Male","35","38000","0"
"15570769","Female","33","69000","0"
"15606274","Female","18","86000","0"
"15746139","Female","22","55000","0"
"15704987","Female","35","71000","0"
"15628972","Male","29","148000","1"
"15697686","Female","29","47000","0"
"15733883","Male","21","88000","0"
"15617482","Male","34","115000","0"
"15704583","Female","26","118000","0"
"15621083","Female","34","43000","0"
"15649487","Female","34","72000","0"
"15736760","Female","23","28000","0"
"15714658","Female","35","47000","0"
"15599081","Male","25","22000","0"
"15705113","Male","24","23000","0"
"15631159","Female","31","34000","0"
"15792818","Male","26","16000","0"
"15633531","Female","31","71000","0"
"15744529","Female","32","117000","1"
"15669656","Male","33","43000","0"
"15581198","Female","33","60000","0"
"15729054","Male","31","66000","0"
"15573452","Female","20","82000","0"
"15776733","Female","33","41000","0"
"15724858","Male","35","72000","0"
"15713144","Male","28","32000","0"
"15690188","Male","24","84000","0"
"15689425","Female","19","26000","0"
"15671766","Male","29","43000","0"
"15782806","Male","19","70000","0"
"15764419","Male","28","89000","0"
"15591915","Male","34","43000","0"
"15772798","Female","30","79000","0"
"15792008","Female","20","36000","0"
"15715541","Male","26","80000","0"
"15639277","Male","35","22000","0"
"15798850","Male","35","39000","0"
"15776348","Male","49","74000","0"
"15727696","Female","39","134000","1"
"15793813","Female","41","71000","0"
"15694395","Female","58","101000","1"
"15764195","Female","47","47000","0"
"15744919","Female","55","130000","1"
"15671655","Female","52","114000","0"
"15654901","Female","40","142000","1"
"15649136","Female","46","22000","0"
"15775562","Female","48","96000","1"
"15807481","Male","52","150000","1"
"15642885","Female","59","42000","0"
"15789109","Male","35","58000","0"
"15814004","Male","47","43000","0"
"15673619","Female","60","108000","1"
"15595135","Male","49","65000","0"
"15583681","Male","40","78000","0"
"15605000","Female","46","96000","0"
"15718071","Male","59","143000","1"
"15679760","Female","41","80000","0"
"15654574","Male","35","91000","1"
"15577178","Male","37","144000","1"
"15595324","Male","60","102000","1"
"15756932","Female","35","60000","0"
"15726358","Male","37","53000","0"
"15595228","Female","36","126000","1"
"15782530","Male","56","133000","1"
"15592877","Female","40","72000","0"
"15651983","Female","42","80000","1"
"15746737","Female","35","147000","1"
"15774179","Male","39","42000","0"
"15667265","Male","40","107000","1"
"15655123","Male","49","86000","1"
"15595917","Female","38","112000","0"
"15668385","Male","46","79000","1"
"15709476","Male","40","57000","0"
"15711218","Female","37","80000","0"
"15798659","Female","46","82000","0"
"15663939","Female","53","143000","1"
"15694946","Male","42","149000","1"
"15631912","Male","38","59000","0"
"15768816","Female","50","88000","1"
"15682268","Female","56","104000","1"
"15684801","Female","41","72000","0"
"15636428","Female","51","146000","1"
"15809823","Female","35","50000","0"
"15699284","Female","57","122000","1"
"15786993","Male","41","52000","0"
"15709441","Female","35","97000","1"
"15710257","Female","44","39000","0"
"15582492","Male","37","52000","0"
"15575694","Female","48","134000","1"
"15756820","Female","37","146000","1"
"15766289","Female","50","44000","0"
"15593014","Female","52","90000","1"
"15584545","Female","41","72000","0"
"15675949","Male","40","57000","0"
"15672091","Female","58","95000","1"
"15801658","Female","45","131000","1"
"15706185","Female","35","77000","0"
"15789863","Male","36","144000","1"
"15720943","Female","55","125000","1"
"15697997","Female","35","72000","0"
"15665416","Male","48","90000","1"
"15660200","Female","42","108000","1"
"15619653","Male","40","75000","0"
"15773447","Male","37","74000","0"
"15739160","Female","47","144000","1"
"15689237","Male","40","61000","0"
"15679297","Female","43","133000","0"
"15591433","Female","59","76000","1"
"15642725","Male","60","42000","1"
"15701962","Male","39","106000","1"
"15811613","Female","57","26000","1"
"15741049","Male","57","74000","1"
"15724423","Male","38","71000","0"
"15574305","Male","49","88000","1"
"15678168","Female","52","38000","1"
"15697020","Female","50","36000","1"
"15610801","Female","59","88000","1"
"15745232","Male","35","61000","0"
"15722758","Male","37","70000","1"
"15792102","Female","52","21000","1"
"15675185","Male","48","141000","0"
"15801247","Female","37","93000","1"
"15725660","Female","37","62000","0"
"15638963","Female","48","138000","1"
"15800061","Male","41","79000","0"
"15578006","Female","37","78000","1"
"15668504","Male","39","134000","1"
"15687491","Male","49","89000","1"
"15610403","Male","55","39000","1"
"15741094","Male","37","77000","0"
"15807909","Female","35","57000","0"
"15666141","Female","36","63000","0"
"15617134","Male","42","73000","1"
"15783029","Female","43","112000","1"
"15622833","Male","45","79000","0"
"15746422","Male","46","117000","1"
"15750839","Female","58","38000","1"
"15749130","Male","48","74000","1"
"15779862","Female","37","137000","1"
"15767871","Male","37","79000","1"
"15679651","Female","40","60000","0"
"15576219","Male","42","54000","0"
"15699247","Female","51","134000","0"
"15619087","Female","47","113000","1"
"15605327","Male","36","125000","1"
"15610140","Female","38","50000","0"
"15791174","Female","42","70000","0"
"15602373","Male","39","96000","1"
"15762605","Female","38","50000","0"
"15598840","Female","49","141000","1"
"15744279","Female","39","79000","0"
"15670619","Female","39","75000","1"
"15599533","Female","54","104000","1"
"15757837","Male","35","55000","0"
"15697574","Male","45","32000","1"
"15578738","Male","36","60000","0"
"15762228","Female","52","138000","1"
"15614827","Female","53","82000","1"
"15789815","Male","41","52000","0"
"15579781","Female","48","30000","1"
"15587013","Female","48","131000","1"
"15570932","Female","41","60000","0"
"15794661","Male","41","72000","0"
"15581654","Female","42","75000","0"
"15644296","Male","36","118000","1"
"15614420","Female","47","107000","1"
"15609653","Male","38","51000","0"
"15594577","Female","48","119000","1"
"15584114","Male","42","65000","0"
"15673367","Male","40","65000","0"
"15685576","Male","57","60000","1"
"15774727","Female","36","54000","0"
"15694288","Male","58","144000","1"
"15603319","Male","35","79000","0"
"15759066","Female","38","55000","0"
"15814816","Male","39","122000","1"
"15724402","Female","53","104000","1"
"15571059","Male","35","75000","0"
"15674206","Female","38","65000","0"
"15715160","Female","47","51000","1"
"15730448","Male","47","105000","1"
"15662067","Female","41","63000","0"
"15779581","Male","53","72000","1"
"15662901","Female","54","108000","1"
"15689751","Male","39","77000","0"
"15667742","Male","38","61000","0"
"15738448","Female","38","113000","1"
"15680243","Male","37","75000","0"
"15745083","Female","42","90000","1"
"15708228","Female","37","57000","0"
"15628523","Male","36","99000","1"
"15708196","Male","60","34000","1"
"15735549","Male","54","70000","1"
"15809347","Female","41","72000","0"
"15660866","Male","40","71000","1"
"15766609","Male","42","54000","0"
"15654230","Male","43","129000","1"
"15794566","Female","53","34000","1"
"15800890","Female","47","50000","1"
"15697424","Female","42","79000","0"
"15724536","Male","42","104000","1"
"15735878","Female","59","29000","1"
"15707596","Female","58","47000","1"
"15657163","Male","46","88000","1"
"15622478","Male","38","71000","0"
"15779529","Female","54","26000","1"
"15636023","Female","60","46000","1"
"15582066","Male","60","83000","1"
"15666675","Female","39","73000","0"
"15732987","Male","59","130000","1"
"15789432","Female","37","80000","0"
"15663161","Female","46","32000","1"
"15694879","Female","46","74000","0"
"15593715","Female","42","53000","0"
"15575002","Male","41","87000","1"
"15622171","Female","58","23000","1"
"15795224","Male","42","64000","0"
"15685346","Male","48","33000","1"
"15691808","Female","44","139000","1"
"15721007","Male","49","28000","1"
"15794253","Female","57","33000","1"
"15694453","Male","56","60000","1"
"15813113","Female","49","39000","1"
"15614187","Male","39","71000","0"
"15619407","Male","47","34000","1"
"15646227","Female","48","35000","1"
"15660541","Male","48","33000","1"
"15753874","Male","47","23000","1"
"15617877","Female","45","45000","1"
"15772073","Male","60","42000","1"
"15701537","Female","39","59000","0"
"15736228","Female","46","41000","1"
"15780572","Male","51","23000","1"
"15769596","Female","50","20000","1"
"15586996","Male","36","33000","0"
"15722061","Female","49","36000","1"
"15638003","Female","32","80000","1"
"15775590","Male","18","57000","1"
"15730688","Female","19","75000","1"
"15753102","Female","22","52000","0"
"15810075","Female","23","59000","0"
"15723373","Female","45","59000","0"
"15795298","Female","44","75000","1"
"15584320","Male","34","72000","0"
"15724161","Male","42","75000","0"
"15750056","Male","53","53000","0"
"15609637","Female","47","51000","0"
"15794493","Female","54","61000","0"
"15569641","Male","12","65000","0"
"15815236","Male","34","32000","0"
"15811177","Female","22","17000","0"
"15680587","Male","21","84000","0"
"15672821","Male","20","58000","0"
"15767681","Female","27","31000","0"
"15600379","Female","29","87000","0"
"15801336","Male","54","68000","0"
"15721592","Female","34","55000","0"
"15581282","Male","28","63000","0"
"15746203","Female","45","82000","0"
"15583137","Male","25","107000","1"
"15680752","Female","56","59000","0"
"15688172","Female","34","25000","0"
"15791373","Male","42","85000","0"
"15589449","Male","34","68000","0"
"15692819","Female","21","59000","0"
"15727467","Male","22","89000","0"
"15734312","Female","32","25000","0"
"15764604","Male","35","89000","0"
"15613014","Male","24","96000","0"
"15759684","Male","22","30000","0"
"15609669","Female","29","61000","0"
"15685536","Female","38","74000","0"
"15750447","Female","39","15000","0"
"15663249","Female","27","45000","0"
"15638646","Male","39","76000","1"
"15734161","Male","48","50000","0"
"15631070","Male","26","47000","0"
"15761950","Female","29","15000","0"
"15649668","Male","30","59000","0"
"15713912","Female","38","75000","0"
"15586757","Male","58","30000","0"
"15596522","Female","47","135000","0"
"15625395","Male","55","100000","0"
"15760570","Female","52","90000","0"
"15566689","Male","40","33000","0"
"15725794","Female","46","38000","0"
"15673539","Male","48","69000","1"
"15705298","Female","52","86000","0"
"15675791","Male","59","55000","0"
"15747043","Male","35","71000","0"
"15736397","Female","47","148000","0"
"15678201","Male","60","47000","0"
"15720745","Female","49","88000","0"
"15637593","Male","40","115000","0"
"15598070","Female","58","118000","0"
"15787550","Male","47","43000","0"
"15603942","Female","55","72000","1"
"15733973","Male","52","28000","0"
"15596761","Female","40","47000","0"
"15652400","Male","46","22000","0"
"15717893","Female","48","23000","0"
"15622585","Male","52","34000","0"
"15733964","Female","59","16000","0"
"15753861","Male","35","71000","0"
"15747097","Female","47","117000","0"
"15594762","Male","60","43000","0"
"15667417","Female","49","60000","0"
"15684861","Male","40","66000","0"
"15742204","Female","58","82000","1"
"15623502","Male","47","41000","0"
"15774872","Male","55","72000","0"
"15611191","Male","52","32000","0"
"15674331","Female","40","84000","0"
"15619465","Male","46","26000","0"
"15575247","Female","48","43000","1"
"15695679","Male","52","70000","0"
"15713463","Male","59","89000","0"
"15785170","Female","35","43000","0"
"15796351","Female","47","79000","0"
"15639576","Male","60","36000","0"
"15693264","Female","49","80000","0"
"15589715","Male","40","22000","0"
"15769902","Female","19","39000","0"
"15587177","Male","35","74000","0"
"15814553","Female","26","134000","0"
"15601550","Male","27","71000","0"
"15664907","Female","19","101000","0"
"15612465","Male","27","47000","0"
"15810800","Female","27","130000","0"
"15665760","Male","32","114000","0"
"15588080","Female","25","142000","0"
"15776844","Male","35","22000","0"
"15717560","Male","26","96000","0"
"15629739","Male","26","150000","0"
"15729908","Female","20","42000","0"
"15716781","Female","32","58000","0"
"15646936","Female","18","43000","0"
"15768151","Female","29","108000","0"
"15579212","Female","47","65000","0"
"15721835","Male","45","78000","0"
"15800515","Male","46","96000","0"
"15591279","Male","48","143000","0"
"15587419","Male","45","80000","0"
"15750335","Male","47","91000","0"
"15699619","Male","48","144000","0"
"15606472","Female","45","102000","0"
"15778368","Female","46","60000","0"
"15671387","Female","47","53000","0"
"15573926","Male","49","126000","1"
"15709183","Female","47","133000","0"
"15577514","Male","29","72000","0"
"15778830","Female","31","80000","0"
"15768072","Male","31","147000","0"
"15768293","Female","27","42000","0"
"15654456","Male","21","107000","0"
"15807525","Female","28","86000","0"
"15574372","Male","27","112000","0"
"15671249","Female","35","79000","1"
"15779744","Male","33","57000","0"
"15624755","Female","30","80000","0"
"15611430","Male","26","82000","0"
"15774744","Female","27","143000","0"
"15629885","Male","27","149000","0"
"15708791","Female","33","59000","0"
"15793890","Male","35","88000","0"
"15646091","Male","30","104000","0"
"15596984","Female","28","72000","0"
"15800215","Male","23","146000","0"
"15577806","Female","25","21000","0"
"15749381","Male","27","141000","0"
"15683758","Female","30","93000","1"
"15670615","Male","31","62000","1"
"15715622","Female","24","138000","0"
"15707634","Male","18","79000","0"
"15806901","Male","29","78000","0"
"15775335","Female","35","134000","0"
"15724150","Male","27","89000","0"
"15627220","Male","24","39000","0"
"15672330","Female","23","77000","0"
"15668521","Male","28","57000","1"
"15807837","Male","22","63000","0"
"15592570","Female","32","73000","0"
"15748589","Male","27","112000","0"
"15635893","Male","25","79000","0"
"15757632","Female","23","117000","0"
"15691863","Male","32","38000","0"
"15706071","Female","59","74000","0"
"15654296","Male","24","137000","0"
"15755018","Male","24","79000","0"
"15594041","Female","23","60000","0"
"15954801","Male","22","54000","0"
"15875321","Male","31","134000","0"
"15379207","Female","25","113000","0"
"15789453","Male","24","125000","1"
"15975396","Male","20","50000","0"
"15678901","Female","33","70000","0"
"15987654","Male","32","96000","0"
"15234553","Male","34","50000","0"
"15345753","Female","18","141000","0"
"13456774","Male","22","79000","0"
"13456732","Female","28","75000","0"
"13643246","Male","26","104000","0"
"17643236","Male","30","55000","0"
"12345689","Female","39","32000","0"
"11878535","Male","47","60000","0"
"13456782","Male","45","138000","0"
"31234566","Female","46","82000","0"
"23456789","Male","48","52000","0"
"23456784","Male","45","30000","0"
"23456788","Female","47","131000","0"
"17543281","Male","48","60000","0"
"13572373","Male","45","72000","0"
"12718373","Female","46","75000","0"
"18654372","Male","47","118000","1"
"17532537","Male","49","107000","0"
"14587253","Female","47","51000","1"
"15897533","Male","29","119000","0"
"17579833","Male","31","65000","1"
"12312434","Female","31","65000","0"
"12326586","Male","27","60000","1"
"16879538","Female","21","54000","0"
"14576908","Male","28","144000","1"
"18718191","Male","27","79000","1"
"24567882","Female","35","55000","0"
"16989065","Female","33","122000","0"
"19876543","Male","30","104000","0"
"70987654","Female","26","75000","1"
"23456789","Male","27","65000","0"
"34567811","Female","27","51000","0"
"12345678","Male","33","105000","0"
"87654322","Female","35","63000","1"
"45678987","Male","30","72000","0"
"56789765","Female","28","108000","1"
"34567466","Male","23","77000","1"
"26456667","Female","25","61000","1"
"35765725","Male","27","113000","0"
"75634761","Female","30","75000","0"
"23562673","Male","31","90000","1"
"76376498","Female","24","57000","1"
"74745719","Male","18","99000","0"
"14389749","Female","29","34000","1"
"13876475","Male","35","70000","1"
"42173846","Female","27","72000","0"
"14676963","Male","24","71000","1"
"65165765","Female","23","54000","1"
"18687636","Male","28","129000","0"
"34567898","Female","22","34000","1"
"24354678","Male","32","50000","0"
"45678990","Female","27","79000","0"
"25364578","Male","25","104000","0"
"10987653","Female","23","29000","1"
"44538278","Male","32","47000","1"
"25658796","Female","59","88000","0"
"97864628","Male","24","71000","1"
"32543676","Female","24","26000","1"
"18774643","Male","23","46000","0"
"20275411","Female","22","83000","1"
"98754371","Male","31","73000","0"
"20221001","Female","25","130000","1"
"20221002","Male","24","80000","0"
"20221003","Female","20","32000","1"
"87651005","Male","33","74000","0"
"56781004","Female","32","53000","0"
"56789006","Male","34","87000","1"
"34561006","Female","18","23000","1"
"14567008","Male","22","64000","0"
"76336008","Female","28","33000","1"
"18339238","Male","26","139000","0"
"76543132","Male","30","28000","0"
"12345999","Female","39","33000","1"
"98634123","Male","47","60000","1"
"98764125","Female","45","39000","0"
"10876126","Male","46","71000","1"
"98769127","Female","48","34000","1"
"10987128","Male","45","35000","0"
"13456097","Female","47","33000","1"
"34567899","Male","48","23000","1"
"98765422","Female","45","45000","1"
"98761344","Male","46","42000","1"
"13737589","Female","47","59000","1"
"12323545","Male","49","41000","0"
"25476573","Female","47","23000","0"
"78427658","Male","29","20000","0"
"98765444","Female","31","33000","1"
"85638999","Male","31","36000","0"
"15122003","Female","27","80000","0"
"15122004","Male","21","57000","0"
"15122005","Female","28","75000","0"
"15122006","Male","27","52000","0"
"15122007","Female","35","59000","0"
"15122008","Male","33","59000","0"
"17112003","Female","30","75000","0"
"20031672","Male","26","72000","0"
"19370909","Female","27","75000","0"
"10834567","Male","27","53000","0"
"19118908","Female","33","51000","0"
"19113003","Male","35","61000","0"
"14281990","Female","30","65000","0"
"17284900","Male","28","32000","0"
"67987509","Female","23","17000","0"
"67987510","Male","25","84000","1"
"67983431","Female","27","58000","0"
"67387512","Female","30","31000","0"
"67987111","Male","31","87000","0"
"67987514","Male","24","68000","0"
"67981115","Male","18","55000","0"
"67987516","Male","29","63000","0"
"67933317","Male","35","82000","0"
"67787518","Male","27","107000","0"
"67987520","Male","24","59000","0"
"67987220","Male","23","25000","0"
"67987555","Female","28","85000","0"
"67982455","Female","22","68000","0"
"66987523","Female","32","59000","0"
"67987525","Female","27","89000","0"
"97341234","Female","25","25000","1"
"97341235","Female","23","89000","0"
"97341222","Female","32","96000","0"
"97341237","Female","59","30000","0"
"97341333","Female","24","61000","0"
"97341239","Female","24","74000","0"
"97342440","Male","23","15000","0"
"97341255","Female","22","45000","0"
"97341242","Male","31","76000","0"
"20441516","Female","25","50000","0"
"20441517","Male","24","47000","0"
"20441518","Female","20","15000","0"
"20441519","Male","33","59000","1"
"20341522","Female","32","75000","0"
"20341511","Male","34","30000","0"
"20441333","Female","18","135000","0"
"20441523","Male","22","100000","0"
"20441522","Female","28","90000","0"
"20441522","Male","26","33000","0"
"20001526","Female","30","38000","0"
"20221234","Male","39","69000","0"
"20441528","Female","47","86000","0"
"20201529","Male","45","55000","1"
"20201530","Female","46","71000","0"
"20441531","Male","48","148000","0"
"20299932","Female","45","47000","0"
"20441533","Male","47","88000","0"
"20221534","Female","48","115000","0"
"20451531","Male","45","118000","0"
"20111566","Female","46","43000","0"
"20211111","Female","47","72000","0"
"97653711","Female","49","28000","0"
"11199764","Male","47","47000","0"
"13254578","Female","29","22000","0"
"22345674","Male","31","23000","1"
"76583211","Female","31","34000","0"
"20111145","Male","27","16000","0"
"12908625","Female","21","71000","0"
"12349876","Female","28","117000","0"
"17548922","Male","27","43000","0"
"12347333","Male","35","60000","1"
"23454433","Female","33","66000","0"
"23445555","Male","30","82000","0"
"98661111","Female","26","41000","0"
"12345566","Male","27","72000","0"
"97324732","Female","27","32000","0"
"32534654","Male","33","84000","0"
"23534641","Female","35","26000","0"
"64576511","Male","30","43000","0"
"64517652","Female","28","21000","0"
"14659789","Female","23","141000","0"
"19739847","Male","25","93000","0"
"14364001","Male","27","62000","0"
"13254765","Female","30","138000","0"
"13254765","Male","31","79000","0"
"43658586","Female","24","78000","0"
"13254765","Male","18","134000","0"
"61234567","Female","29","89000","0"
"13254765","Male","35","39000","0"
"13254765","Female","27","77000","0"
"24353465","Male","24","57000","0"
"75671111","Female","23","63000","0"
"65475687","Male","28","73000","0"
"13254765","Female","22","112000","0"
"54756867","Male","32","79000","0"
"46457612","Female","27","117000","0"
"13254765","Male","25","38000","0"
"13254769","Female","23","74000","0"
"34444444","Male","32","137000","0"
"32354645","Female","59","79000","0"
"13254766","Male","24","60000","0"
"13254777","Male","24","54000","0"
"75734553","Female","23","134000","0"
"13254444","Female","22","113000","0"
"23254577","Male","31","125000","1"
"98765411","Male","25","50000","0"
"24364578","Female","24","70000","0"
"86742222","Male","20","96000","0"
"74587888","Male","33","50000","0"
"34565433","Female","32","141000","0"
"57686876","Female","34","79000","0"
"23456888","Male","18","75000","0"
"86432222","Male","22","104000","0"
"45677777","Female","28","55000","1"
"78765444","Male","26","32000","0"
"45678765","Male","30","60000","0"
"45676543","Male","39","138000","0"
"34567652","Female","47","82000","0"
"86672222","Female","45","52000","0"
"24346589","Male","46","30000","0"
"95632222","Female","48","131000","0"
"56128713","Male","45","60000","0"
"64527444","Female","47","72000","0"
"64527433","Male","48","75000","0"
"64117455","Female","45","118000","0"
"64127999","Female","46","107000","0"
"92723864","Female","47","51000","1"
"15434645","Male","49","119000","1"
"57567322","Male","47","65000","0"
"57248888","Female","29","65000","0"
"86532222","Male","31","60000","0"
"26458671","Female","31","54000","0"
"12354576","Male","27","144000","0"
"54756812","Female","21","79000","0"
"57568912","Male","28","55000","0"
"91876543","Female","27","122000","1"
"13253645","Male","35","104000","0"
"12436457","Female","33","75000","0"
"75675683","Female","30","65000","0"
"76214547","Female","26","51000","0"
"76821464","Male","27","105000","0"
"56572367","Male","27","63000","0"
"65756821","Female","33","72000","0"
"65476911","Male","35","108000","0"
"54756867","Female","30","77000","0"
"53464578","Male","28","61000","0"
"86782277","Female","23","113000","0"
"86752342","Male","25","75000","0"
"35456756","Male","27","90000","0"
"86785756","Female","30","57000","1"
"43657211","Male","31","99000","0"
"54657544","Female","24","34000","0"
"87654311","Male","18","70000","0"
"12345654","Female","29","72000","0"
"56573767","Male","35","71000","0"
"67687688","Female","27","54000","0"
"78755552","Male","24","129000","0"
"23456666","Female","23","34000","0"
"65432224","Male","28","50000","0"
"24565221","Female","22","79000","0"
"13455745","Male","32","104000","0"
"68467999","Female","27","29000","0"
"65462666","Female","25","47000","0"
"34561112","Male","23","88000","0"
"57362355","Female","32","71000","0"
"35675678","Male","59","26000","0"
"33335675","Female","24","46000","0"
"67654377","Male","24","83000","0"
"78765433","Male","23","73000","0"
"45654346","Female","22","130000","1"
"76544566","Male","31","80000","0"
"87656577","Female","25","32000","1"
"57345785","Male","24","74000","0"
"68211466","Female","20","53000","1"
"45686789","Male","33","87000","0"
"98746335","Female","32","23000","1"
"98675682","Male","34","64000","0"
"23434656","Female","18","33000","1"
"86786799","Male","22","139000","1"
"96794794","Female","28","28000","0"
"98796499","Male","26","33000","0"
"95894433","Female","30","60000","0"
"56757651","Male","39","39000","1"
"36788888","Female","47","71000","0"
"56888533","Male","45","34000","0"
"25567712","Male","46","35000","0"
"56578888","Male","48","33000","1"
"15679031","Female","45","23000","0"
"65687692","Female","47","45000","1"
"75688711","Male","48","42000","1"
"84732861","Female","45","59000","1"
"34654756","Male","46","41000","0"
"86786792","Female","47","23000","0"
"76586111","Male","49","20000","1"
"65489333","Female","47","33000","1"
"86832677","Male","29","36000","0"
